time	V(x)	V(z)	-V(yn)
9.112534208308799e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534208791091e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534209755675e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534211684842e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534211745128e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534211760199e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534211790343e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534211850629e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534211865700e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534211895844e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534211956130e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534212076703e-01	1.239221e+00	4.128620e+00	1.035959e-01
9.112534212317849e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212378135e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212393206e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212423350e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212483636e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212604209e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212634352e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212641888e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212656960e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212687103e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212747390e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534212867962e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534213109108e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534213591400e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534213606471e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534213636615e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534213696901e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534213817474e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214058620e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214066156e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214081227e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214084995e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214092531e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214107603e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214137746e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214198033e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214213104e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214243247e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214250784e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214265855e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214295999e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214303535e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214305419e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214309187e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214316723e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214331794e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214335563e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214343099e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214358170e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214388314e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214448600e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214463671e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214493815e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214554101e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214569172e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214599316e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214659602e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214674674e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214704817e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214765103e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214780175e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214783943e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214784884e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214786768e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214790536e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214798073e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214813144e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214843288e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214903574e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214918645e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534214948789e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215009075e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215024146e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215054290e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215114576e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215235149e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215476294e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215536581e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215551652e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215581796e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215589332e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215591216e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215594984e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215602520e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215617591e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215647735e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215655271e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215657155e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215660923e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215668460e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215683531e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215713675e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215721211e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215723095e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215726863e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215734399e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215749470e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215779614e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215839900e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215960473e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215990616e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534215998153e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216000037e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216003805e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216011341e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216026412e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216056556e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216116842e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216237415e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216478561e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216538847e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216659419e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534216900565e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534217382857e-01	1.239221e+00	4.128620e+00	1.035958e-01
9.112534218347441e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534220276608e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224134942e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224150013e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224180157e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224240443e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224361015e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224391159e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224451445e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224466516e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224496660e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224504196e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224519268e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224549411e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224609697e-01	1.239221e+00	4.128620e+00	1.035957e-01
9.112534224730270e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534224760414e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534224767950e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534224783021e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534224813165e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534224873451e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534224994023e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534225235169e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534225717461e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534225838034e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534226079180e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534226561472e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534227526056e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534229455223e-01	1.239221e+00	4.128620e+00	1.035956e-01
9.112534233313556e-01	1.239221e+00	4.128620e+00	1.035955e-01
9.112534234278140e-01	1.239221e+00	4.128620e+00	1.035955e-01
9.112534236207307e-01	1.239220e+00	4.128620e+00	1.035955e-01
9.112534240065641e-01	1.239220e+00	4.128620e+00	1.035954e-01
9.112534241030225e-01	1.239220e+00	4.128620e+00	1.035954e-01
9.112534242959391e-01	1.239220e+00	4.128620e+00	1.035954e-01
9.112534246817725e-01	1.239220e+00	4.128620e+00	1.035953e-01
9.112534247782309e-01	1.239220e+00	4.128620e+00	1.035953e-01
9.112534249711476e-01	1.239220e+00	4.128620e+00	1.035952e-01
9.112534253569810e-01	1.239220e+00	4.128620e+00	1.035952e-01
9.112534261286478e-01	1.239220e+00	4.128620e+00	1.035951e-01
9.112534276719815e-01	1.239220e+00	4.128620e+00	1.035948e-01
9.112534307586487e-01	1.239220e+00	4.128619e+00	1.035943e-01
9.112534369319834e-01	1.239219e+00	4.128619e+00	1.035933e-01
9.112534492786526e-01	1.239218e+00	4.128617e+00	1.035913e-01
9.112534739719911e-01	1.239215e+00	4.128615e+00	1.035873e-01
9.112535233586679e-01	1.239209e+00	4.128610e+00	1.035793e-01
9.112536221320217e-01	1.239198e+00	4.128600e+00	1.035633e-01
9.112538196787292e-01	1.239176e+00	4.128579e+00	1.035313e-01
9.112542147721442e-01	1.239131e+00	4.128539e+00	1.034673e-01
9.112550049589742e-01	1.239041e+00	4.128458e+00	1.033394e-01
9.112565853326341e-01	1.238861e+00	4.128295e+00	1.030835e-01
9.112597460799540e-01	1.238503e+00	4.127970e+00	1.025719e-01
9.112660675745937e-01	1.237784e+00	4.127318e+00	1.015498e-01
9.112787105638732e-01	1.236347e+00	4.126014e+00	9.950892e-02
9.113039965424322e-01	1.233471e+00	4.123397e+00	9.544136e-02
9.113545684995502e-01	1.227710e+00	4.118127e+00	8.736269e-02
9.114557124137863e-01	1.216154e+00	4.107453e+00	7.143127e-02
9.116580002422585e-01	1.192920e+00	4.085597e+00	4.047146e-02
9.120625758992028e-01	1.146063e+00	4.040074e+00	-1.785438e-02
9.128717272130915e-01	1.051556e+00	3.943482e+00	-1.204658e-01
9.138717272130915e-01	9.350630e-01	3.817684e+00	-2.227887e-01
9.148717272130915e-01	8.210859e-01	3.689281e+00	-3.006097e-01
9.158717272130915e-01	7.115585e-01	3.562014e+00	-3.572973e-01
9.168717272130915e-01	6.079006e-01	3.438413e+00	-3.964068e-01
9.178717272130915e-01	5.110634e-01	3.320017e+00	-4.213757e-01
9.188717272130915e-01	4.215950e-01	3.207605e+00	-4.353376e-01
9.198717272130915e-01	3.397114e-01	3.101422e+00	-4.410309e-01
9.208717272130915e-01	2.653674e-01	3.001354e+00	-4.407723e-01
9.218717272130915e-01	1.983209e-01	2.907075e+00	-4.364723e-01
9.228717272130915e-01	1.381883e-01	2.818153e+00	-4.296737e-01
9.238717272130915e-01	8.449075e-02	2.734115e+00	-4.215997e-01
9.239967272130916e-01	7.825580e-02	2.723969e+00	-4.205407e-01
9.242467272130915e-01	6.596605e-02	2.703811e+00	-4.184200e-01
9.247467272130915e-01	4.244050e-02	2.664282e+00	-4.141972e-01
9.247623522130914e-01	4.172833e-02	2.663064e+00	-4.140660e-01
9.247662584630915e-01	4.155036e-02	2.662759e+00	-4.140333e-01
9.247740709630915e-01	4.119460e-02	2.662150e+00	-4.139677e-01
9.247743151037165e-01	4.118349e-02	2.662131e+00	-4.139657e-01
9.247743761388728e-01	4.118071e-02	2.662126e+00	-4.139652e-01
9.247744982091853e-01	4.117516e-02	2.662117e+00	-4.139642e-01
9.247745287267635e-01	4.117377e-02	2.662115e+00	-4.139639e-01
9.247745897619197e-01	4.117099e-02	2.662110e+00	-4.139634e-01
9.247746050207087e-01	4.117030e-02	2.662109e+00	-4.139633e-01
9.247746355382869e-01	4.116891e-02	2.662106e+00	-4.139630e-01
9.247746965734431e-01	4.116613e-02	2.662102e+00	-4.139625e-01
9.247747118322321e-01	4.116543e-02	2.662100e+00	-4.139624e-01
9.247747423498103e-01	4.116404e-02	2.662098e+00	-4.139621e-01
9.247748033849665e-01	4.116127e-02	2.662093e+00	-4.139616e-01
9.247749254552791e-01	4.115571e-02	2.662084e+00	-4.139606e-01
9.247751695959041e-01	4.114460e-02	2.662065e+00	-4.139585e-01
9.247756578771541e-01	4.112238e-02	2.662027e+00	-4.139544e-01
9.247766344396541e-01	4.107794e-02	2.661951e+00	-4.139462e-01
9.247785875646540e-01	4.098908e-02	2.661798e+00	-4.139298e-01
9.247824938146540e-01	4.081142e-02	2.661494e+00	-4.138971e-01
9.247903063146541e-01	4.045634e-02	2.660886e+00	-4.138316e-01
9.248059313146541e-01	3.974717e-02	2.659670e+00	-4.137007e-01
9.248371813146541e-01	3.833277e-02	2.657241e+00	-4.134391e-01
9.248996813146541e-01	3.551963e-02	2.652395e+00	-4.129173e-01
9.250246813146541e-01	2.995544e-02	2.642749e+00	-4.118792e-01
9.252746813146541e-01	1.907127e-02	2.623641e+00	-4.098297e-01
9.257746813146540e-01	-1.754117e-03	2.586132e+00	-4.058705e-01
9.267746813146540e-01	-3.990157e-02	2.513783e+00	-3.987361e-01
9.277746813146540e-01	-7.380037e-02	2.444754e+00	-3.929437e-01
9.287746813146540e-01	-1.039978e-01	2.378769e+00	-3.888047e-01
9.297746813146540e-01	-1.310145e-01	2.315604e+00	-3.865437e-01
9.307746813146540e-01	-1.553399e-01	2.255081e+00	-3.863206e-01
9.317746813146540e-01	-1.774298e-01	2.197061e+00	-3.882479e-01
9.327746813146540e-01	-1.977056e-01	2.141444e+00	-3.924057e-01
9.337746813146540e-01	-2.165554e-01	2.088160e+00	-3.988526e-01
9.347746813146540e-01	-2.343351e-01	2.037168e+00	-4.076351e-01
9.357746813146540e-01	-2.513712e-01	1.988454e+00	-4.187946e-01
9.367746813146540e-01	-2.679627e-01	1.942028e+00	-4.323729e-01
9.368996813146541e-01	-2.700158e-01	1.936404e+00	-4.342612e-01
9.371496813146540e-01	-2.741188e-01	1.925230e+00	-4.381150e-01
9.372121813146540e-01	-2.751435e-01	1.922464e+00	-4.391075e-01
9.373371813146540e-01	-2.771928e-01	1.916950e+00	-4.411119e-01
9.373684313146541e-01	-2.777050e-01	1.915578e+00	-4.416203e-01
9.374309313146540e-01	-2.787295e-01	1.912839e+00	-4.426419e-01
9.374328844396540e-01	-2.787615e-01	1.912754e+00	-4.426740e-01
9.374367906896540e-01	-2.788255e-01	1.912583e+00	-4.427382e-01
9.374446031896541e-01	-2.789536e-01	1.912241e+00	-4.428667e-01
9.374448473302791e-01	-2.789576e-01	1.912230e+00	-4.428707e-01
9.374449083654354e-01	-2.789586e-01	1.912228e+00	-4.428717e-01
9.374450304357479e-01	-2.789606e-01	1.912223e+00	-4.428737e-01
9.374450342504451e-01	-2.789606e-01	1.912222e+00	-4.428738e-01
9.374450418798397e-01	-2.789608e-01	1.912222e+00	-4.428739e-01
9.374450437871883e-01	-2.789608e-01	1.912222e+00	-4.428740e-01
9.374450476018855e-01	-2.789609e-01	1.912222e+00	-4.428740e-01
9.374450552312801e-01	-2.789610e-01	1.912221e+00	-4.428742e-01
9.374450704900691e-01	-2.789612e-01	1.912221e+00	-4.428744e-01
9.374451010076472e-01	-2.789617e-01	1.912219e+00	-4.428749e-01
9.374451620428035e-01	-2.789627e-01	1.912217e+00	-4.428759e-01
9.374452841131160e-01	-2.789647e-01	1.912211e+00	-4.428779e-01
9.374455282537411e-01	-2.789688e-01	1.912201e+00	-4.428819e-01
9.374460165349910e-01	-2.789767e-01	1.912179e+00	-4.428900e-01
9.374469930974910e-01	-2.789927e-01	1.912137e+00	-4.429061e-01
9.374489462224910e-01	-2.790247e-01	1.912051e+00	-4.429382e-01
9.374528524724910e-01	-2.790888e-01	1.911881e+00	-4.430026e-01
9.374606649724910e-01	-2.792169e-01	1.911539e+00	-4.431314e-01
9.374762899724910e-01	-2.794730e-01	1.910857e+00	-4.433895e-01
9.375075399724910e-01	-2.799852e-01	1.909495e+00	-4.439075e-01
9.375700399724910e-01	-2.810098e-01	1.906776e+00	-4.449509e-01
9.376950399724910e-01	-2.830594e-01	1.901367e+00	-4.470670e-01
9.379450399724910e-01	-2.871627e-01	1.890660e+00	-4.514171e-01
9.384450399724910e-01	-2.953988e-01	1.869695e+00	-4.605922e-01
9.394450399724910e-01	-3.120971e-01	1.829599e+00	-4.808730e-01
9.404450399724910e-01	-3.292617e-01	1.792028e+00	-5.037813e-01
9.414450399724910e-01	-3.471022e-01	1.757102e+00	-5.293949e-01
9.424450399724910e-01	-3.658159e-01	1.724975e+00	-5.577999e-01
9.434450399724910e-01	-3.855899e-01	1.695828e+00	-5.890898e-01
9.444450399724910e-01	-4.066027e-01	1.669879e+00	-6.233613e-01
9.454450399724910e-01	-4.290247e-01	1.647384e+00	-6.607116e-01
9.464450399724910e-01	-4.530195e-01	1.628640e+00	-7.012315e-01
9.474450399724910e-01	-4.787427e-01	1.613991e+00	-7.449997e-01
9.484450399724910e-01	-5.063418e-01	1.603832e+00	-7.920730e-01
9.494450399724910e-01	-5.359542e-01	1.598610e+00	-8.424755e-01
9.504450399724910e-01	-5.677040e-01	1.598827e+00	-8.961851e-01
9.514450399724910e-01	-6.016987e-01	1.605043e+00	-9.531170e-01
9.524450399724910e-01	-6.380234e-01	1.617871e+00	-1.013104e+00
9.534450399724910e-01	-6.767341e-01	1.637976e+00	-1.075876e+00
9.544450399724910e-01	-7.178500e-01	1.666059e+00	-1.141032e+00
9.554450399724910e-01	-7.613423e-01	1.702842e+00	-1.208013e+00
9.564450399724910e-01	-8.071232e-01	1.749048e+00	-1.276079e+00
9.574450399724910e-01	-8.550327e-01	1.805356e+00	-1.344274e+00
9.584450399724910e-01	-9.048234e-01	1.872362e+00	-1.411407e+00
9.594450399724910e-01	-9.561467e-01	1.950517e+00	-1.476037e+00
9.604450399724910e-01	-1.008537e+00	2.040051e+00	-1.536470e+00
9.614450399724910e-01	-1.061402e+00	2.140897e+00	-1.590778e+00
9.615700399724910e-01	-1.068015e+00	2.154372e+00	-1.596988e+00
9.618200399724910e-01	-1.081225e+00	2.181658e+00	-1.609133e+00
9.623200399724909e-01	-1.107527e+00	2.238209e+00	-1.631671e+00
9.633200399724909e-01	-1.159207e+00	2.358678e+00	-1.668670e+00
9.643200399724909e-01	-1.208895e+00	2.487815e+00	-1.693218e+00
9.653200399724909e-01	-1.255496e+00	2.623632e+00	-1.703186e+00
9.663200399724909e-01	-1.297825e+00	2.763548e+00	-1.696733e+00
9.673200399724909e-01	-1.334662e+00	2.904441e+00	-1.672491e+00
9.683200399724909e-01	-1.364800e+00	3.042755e+00	-1.629749e+00
9.693200399724909e-01	-1.387122e+00	3.174688e+00	-1.568599e+00
9.703200399724909e-01	-1.400663e+00	3.296423e+00	-1.490027e+00
9.713200399724909e-01	-1.404693e+00	3.404397e+00	-1.395922e+00
9.723200399724909e-01	-1.398766e+00	3.495569e+00	-1.288995e+00
9.733200399724909e-01	-1.382769e+00	3.567651e+00	-1.172597e+00
9.743200399724909e-01	-1.356937e+00	3.619260e+00	-1.050475e+00
9.753200399724909e-01	-1.321846e+00	3.649986e+00	-9.264823e-01
9.763200399724909e-01	-1.278374e+00	3.660351e+00	-8.042982e-01
9.773200399724910e-01	-1.227647e+00	3.651682e+00	-6.871805e-01
9.783200399724910e-01	-1.170965e+00	3.625927e+00	-5.777881e-01
9.793200399724910e-01	-1.109724e+00	3.585429e+00	-4.780843e-01
9.803200399724910e-01	-1.045341e+00	3.532714e+00	-3.893185e-01
9.813200399724910e-01	-9.791844e-01	3.470298e+00	-3.120750e-01
9.823200399724910e-01	-9.125214e-01	3.400541e+00	-2.463668e-01
9.833200399724910e-01	-8.464776e-01	3.325551e+00	-1.917554e-01
9.834450399724910e-01	-8.383206e-01	3.315861e+00	-1.857641e-01
9.836950399724910e-01	-8.220641e-01	3.296388e+00	-1.740985e-01
9.841950399724909e-01	-7.899323e-01	3.256955e+00	-1.526224e-01
9.842106649724909e-01	-7.889370e-01	3.255713e+00	-1.519918e-01
9.842111532537409e-01	-7.889060e-01	3.255674e+00	-1.519721e-01
9.842121298162408e-01	-7.888438e-01	3.255596e+00	-1.519327e-01
9.842140829412408e-01	-7.887194e-01	3.255441e+00	-1.518539e-01
9.842179891912408e-01	-7.884706e-01	3.255130e+00	-1.516964e-01
9.842189657537408e-01	-7.884084e-01	3.255053e+00	-1.516571e-01
9.842192098943658e-01	-7.883929e-01	3.255033e+00	-1.516473e-01
9.842192709295221e-01	-7.883890e-01	3.255028e+00	-1.516448e-01
9.842193929998346e-01	-7.883812e-01	3.255019e+00	-1.516399e-01
9.842196371404597e-01	-7.883657e-01	3.254999e+00	-1.516300e-01
9.842196447698542e-01	-7.883652e-01	3.254999e+00	-1.516297e-01
9.842196466772029e-01	-7.883651e-01	3.254998e+00	-1.516297e-01
9.842196504919001e-01	-7.883648e-01	3.254998e+00	-1.516295e-01
9.842196506111094e-01	-7.883648e-01	3.254998e+00	-1.516295e-01
9.842196508495280e-01	-7.883648e-01	3.254998e+00	-1.516295e-01
9.842196513263651e-01	-7.883648e-01	3.254998e+00	-1.516295e-01
